公共和公共担保 (PPG) 债务的货币构成，欧元（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 债务的货币构成，法国法郎（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 债务的货币构成，特别提款权 (SDR)（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 债务的货币构成，瑞士法郎（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 债务的货币构成，美元（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 债务的货币构成，英镑（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 外债的利息支付（INT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 外债的支付（DIS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保 (PPG) 外债的还本付息额（TDS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和公共担保债务服务（占GNI的比例）,/indicator/SM.EMI.TERT.ZS?view=chart
公共和政府担保的债务还本付息（在商品与服务的出口和初次收入中所占%）,/indicator/SM.EMI.TERT.ZS?view=chart
公共外债和公共担保的外债存量 (PPG)（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
公共部门长期外债存量（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净外债流动，公共和公共担保的（PPG）（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净外债流动，总额（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净外债流动，短期（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净外债流动，私人非优惠（PNG）（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净外债流动，长期（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，IBRD，（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，IDA（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，IMF优惠贷款（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，IMF非优惠贷款（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，RDB优惠（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，RDB非优惠（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，其他（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，双边（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
净金融流动，多边（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
减免利息（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
利息拖欠的净变化（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
利息拖欠的长期债务欠款 (按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
利息重组（资本化）（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
可变利率外债存量（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
商业银行和其他贷款（公共和公共担保贷款(PPG) + 私人无担保贷款(PNG)）（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
商品与服务的出口和初次收入（国际收支平衡，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
商品与服务的进口和初次收入（国际收支平衡，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国民总收入（GNI）（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际复兴开发银行（IBRD ）贷款和国际开发协会（ IDA ）信贷（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际开发协会（IDA ）赠款（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际货币基金信贷利用额（已支付未偿还债务，债务余额按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
国际货币基金组织(IMF) 回购（AMT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际货币基金组织（IMF）回购和收费（TDS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际货币基金组织（IMF）收费（INT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际货币基金组织（IMF）购置（DIS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
国际金融公司（IFC），私人无担保贷款（NFL，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债余额（在商品与服务的出口和初次收入中所占%）,/indicator/SM.EMI.TERT.ZS?view=chart
外债利息支付总额（INT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债利息支付（占 GNI 的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
外债利息支付（在商品与服务的出口和初次收入中所占%）,/indicator/SM.EMI.TERT.ZS?view=chart
外债存量（占 GNI 的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
外债总量变化（按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
外债总额存量（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债支付，长期+国际货币基金组织贷款（DIS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债支付，长期（DIS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债的净转移，公共和公共担保的（PPG）（NTR，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债的净转移，总额（NTR，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债的净转移，私人无担保的（PNG）（NTR，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外债的净转移，长期（NTR，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
"外债的本金偿付，公共和公共担保（PPG） （AMT, 按当值美元计）",/indicator/SM.EMI.TERT.ZS?view=chart
外债的现值（占GNI的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
外债的现值（占出口货物、服务和收入的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
外债的现值（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外国直接投资净流入（BoP，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
外国直接投资的利润汇出 （按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
多边债务还本付息（TDS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
多边债务还本付息（占公共和公共担保的债务还本付息的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
多边债务（占全部外债的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
官方本金重组（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
官方贷款利息重组（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
对官方债权人的应付未付外债（应付未付值按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
对私人债权人的应付未付外债（应付未付值按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
已收到的人均官方发展援助（ODA）净额（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
已收到的净官方发展援助（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
已收到的官方发展援助（ODA）净额（占GNI的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
应付未付外债总额（应付未付值按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
总储备可支付进口的月份,/indicator/SM.EMI.TERT.ZS?view=chart
总储备（包括黄金，按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
总储备（占外债总额比例）,/indicator/SM.EMI.TERT.ZS?view=chart
承诺额，公共和公共担保（COM，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
承诺额，国际复兴开发银行 (IBRD)（COM，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
承诺额，国际开发协会 (IDA)（COM，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
承诺额，官方债权人（COM，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
承诺额，私人债权人（COM，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
技术合作捐助（BoP，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
拖欠利息，官方债权人（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
拖欠利息，私人债权人（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均偿还期（年）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均偿还期，官方（年）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均偿还期，私人（年）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均利息（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均利息，官方（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均利息，私人（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均宽限期（年）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均宽限期，官方（年）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均宽限期，私人（年）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均赠与成分（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均赠与成分，官方（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
新外债承诺的平均赠与成分，私人（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
本金免偿（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
本金拖欠的长期债务欠款 (按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
本金欠款，官方债权人（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
本金欠款，私有债权人（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
本金重组（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
残值，债转股调节（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
短期债（在商品与服务的出口和初次收入中所占%）,/indicator/SM.EMI.TERT.ZS?view=chart
短期外债利息支付（INT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
短期外债（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
短期外债（占总储备比例）,/indicator/SM.EMI.TERT.ZS?view=chart
短期外债（占总外债比例）,/indicator/SM.EMI.TERT.ZS?view=chart
私人无担保 (PNG) 外债存量（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
私人无担保 (PNG) 外债的利息支付（INT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
私人无担保 (PNG) 外债的支付（DIS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
私人无担保 (PNG) 外债的还本付息额（TDS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
"私人无担保债务的外债本金偿还（PNG） （AMT, 按当值美元计）",/indicator/SM.EMI.TERT.ZS?view=chart
私人转移和雇员报酬，收讫（现价美元，单位：百万美元）,/indicator/SM.EMI.TERT.ZS?view=chart
私营部门本金重组（按当值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
私营部门贷款利息重组（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
私营部门长期外债存量（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
经常账户余额（BoP，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
证券组合股权，净流入（BoP，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
赠款，不包括技术合作（BoP，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
重新安排债务总量（按现值美元计）,/indicator/SM.EMI.TERT.ZS?view=chart
重组后的债务存量现价美元（现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
长期外债利息支付（INT，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
长期外债还本付息总额（TDS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
长期外债还本付息额（TDS，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
长期外债（DOD，现价美元）,/indicator/SM.EMI.TERT.ZS?view=chart
15 岁（含）以上女性就业人口比率（百分比）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
15 岁（含）以上男性就业人口比率（百分比）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
15-24 岁女性就业人口比率（百分比）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
15-24 岁男性就业人口比率（百分比）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
"Account at a financial institution, female (% age 15+) [ts]",/indicator/SM.EMI.TERT.ZS?view=chart
"Account at a financial institution, male (% age 15+) [ts]",/indicator/SM.EMI.TERT.ZS?view=chart
"Contributing family workers, female (% of female employment)",/indicator/SM.EMI.TERT.ZS?view=chart
"Contributing family workers, male (% of male employment)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",/indicator/SM.EMI.TERT.ZS?view=chart
"Employers, female (% of female employment)",/indicator/SM.EMI.TERT.ZS?view=chart
"Employers, male (% of male employment)",/indicator/SM.EMI.TERT.ZS?view=chart
Final say in all of the decisions (%),/indicator/SM.EMI.TERT.ZS?view=chart
Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
Law mandates paid or unpaid maternity leave (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
Law prohibits or invalidates child or early marriage (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
Legislation exists on domestic violence (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
"Mobile account, female (% age 15+) [w2]",/indicator/SM.EMI.TERT.ZS?view=chart
"Mobile account, male (% age 15+) [w2]",/indicator/SM.EMI.TERT.ZS?view=chart
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),/indicator/SM.EMI.TERT.ZS?view=chart
"Progression to secondary school, female (%)",/indicator/SM.EMI.TERT.ZS?view=chart
"Progression to secondary school, male (%)",/indicator/SM.EMI.TERT.ZS?view=chart
Proportion of women subjected to physical and/or sexual violence in the last 12 months ( % of women age 15-49),/indicator/SM.EMI.TERT.ZS?view=chart
"Self-employed, female (% of female employment)",/indicator/SM.EMI.TERT.ZS?view=chart
"Self-employed, male (% of male employment)",/indicator/SM.EMI.TERT.ZS?view=chart
"Wage and salaried workers, female (% of female employment)",/indicator/SM.EMI.TERT.ZS?view=chart
"Wage and salaried workers, male (% of male employment)",/indicator/SM.EMI.TERT.ZS?view=chart
Women who believe a husband is justified in beating his wife (any of five reasons) (%),/indicator/SM.EMI.TERT.ZS?view=chart
Women who believe a husband is justified in beating his wife when she argues with him (%),/indicator/SM.EMI.TERT.ZS?view=chart
Women who believe a husband is justified in beating his wife when she burns the food (%),/indicator/SM.EMI.TERT.ZS?view=chart
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),/indicator/SM.EMI.TERT.ZS?view=chart
Women who believe a husband is justified in beating his wife when she neglects the children (%),/indicator/SM.EMI.TERT.ZS?view=chart
Women who believe a husband is justified in beating his wife when she refuses sex with him (%),/indicator/SM.EMI.TERT.ZS?view=chart
一年级净入学率，女童（占官方定义的学龄人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
一年级净入学率，男童（占官方定义的学龄人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
一年级新生总入学率，女性（占相关年龄组的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
一年级新生总入学率，男性（占相关年龄组的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
中学女生与男生的入学比例(%),/indicator/SM.EMI.TERT.ZS?view=chart
中学教育，一般学生（女生所占百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
中学教育，学生（女生所占百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
中学教育，接受职业教育的学生（女性所占百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
中学教育，教师 （女性所占百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
中小学女生与男生的入学比例（%）,/indicator/SM.EMI.TERT.ZS?view=chart
五年级持续就学率，女童（占同龄人的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
五年级持续就学率，男童（占同龄人的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
从事经济活动的女童（占 7-14 岁女童的比例）,/indicator/SM.EMI.TERT.ZS?view=chart
从事经济活动的女童，只工作（占 7-14 岁从事经济活动女童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
从事经济活动的女童，工学兼顾（占 7-14 岁从事经济活动女童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
从事经济活动的男童（占 7-14 岁男童的比例）,/indicator/SM.EMI.TERT.ZS?view=chart
从事经济活动的男童，只工作（占 7-14 岁从事经济活动男童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
从事经济活动的男童，工学兼顾（占 7-14 岁从事经济活动男童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，中学，女生（净百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，中学，女生（占总人数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，中学，男生（净百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，中学，男生（占总人数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，小学，女生（净百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，小学，女生（占总数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，小学，男生（净百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，小学，男生（占总数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，高等院校，女生（占总人数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
入学率，高等院校，男生（占总人数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
农业女性就业人员（占女性就业的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
农业女童工雇佣率（占 7-14 岁参与经济活动女童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
农业男性就业人员（占男性就业的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
农业男童工雇佣率（占 7-14 岁参与经济活动男童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
出生时的预期寿命，女性（岁）,/indicator/SM.EMI.TERT.ZS?view=chart
出生时的预期寿命，男性（岁）,/indicator/SM.EMI.TERT.ZS?view=chart
初等教育，小学生（女生所占百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
初等教育，教师 （女性所占百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
制造业女童工雇佣率（占 7-14 岁参与经济活动的女童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
制造业男童工雇佣率（占 7-14 岁参与经济活动的男童的百分比例）,/indicator/SM.EMI.TERT.ZS?view=chart
劳动力参与率，女性（占 15 岁以上女性人口的百分比）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
劳动力参与率，男性（占 15 岁以上男性人口的百分比）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
劳动力，女性（占劳动力总数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
国家议会中妇女席位的比例（%）,/indicator/SM.EMI.TERT.ZS?view=chart
在熟练医护人员护理下的分娩（占总数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
失学女童，小学,/indicator/SM.EMI.TERT.ZS?view=chart
失学男童，小学,/indicator/SM.EMI.TERT.ZS?view=chart
女性与男性青年识字人数比（% ages 15-24）,/indicator/SM.EMI.TERT.ZS?view=chart
女性作为户主的家庭（以女性作为户主的家庭比例）,/indicator/SM.EMI.TERT.ZS?view=chart
女性参与股权的公司（占公司数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
女性吸烟率（吸烟女性占所有成年人比例）,/indicator/SM.EMI.TERT.ZS?view=chart
女性失业人数（占女性劳动力比例）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
女性弱势群体就业率（占所有女性就业人员比例）,/indicator/SM.EMI.TERT.ZS?view=chart
孕产妇死亡比率（国家估算，每10万活产婴儿）,/indicator/SM.EMI.TERT.ZS?view=chart
孕产妇死亡率（模型估计值，每10万例活产中所占比例）,/indicator/SM.EMI.TERT.ZS?view=chart
孕产妇死亡的终生风险（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
孕产妇死亡的终身风险 （各国比率有所差异）,/indicator/SM.EMI.TERT.ZS?view=chart
存活至65岁的女性（占同层人群比例）,/indicator/SM.EMI.TERT.ZS?view=chart
存活至65岁的男性（占同层人群比例）,/indicator/SM.EMI.TERT.ZS?view=chart
学校入学率，学前班，女生（占总数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
学校入学率，学前班，男生（占总数的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
安全套使用率，15-24岁人口，女性（占 15-24 岁女性人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
安全套使用率，15-24岁人口，男性（占 15-24 岁男性人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
小学复读生，女生（占入学女生总量的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
小学复读生，男生（占入学男生总量的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
小学女生与男生的入学比例 (%),/indicator/SM.EMI.TERT.ZS?view=chart
小学女生总入学率（净比例）,/indicator/SM.EMI.TERT.ZS?view=chart
小学女生毕业率（相关年龄群体所占比例）,/indicator/SM.EMI.TERT.ZS?view=chart
小学最高年级持续就学率，女童（占同龄人的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
小学最高年级持续就学率，男童（占同龄人的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
小学男生总入学率（净比例）,/indicator/SM.EMI.TERT.ZS?view=chart
小学男生毕业率（相关年龄群体所占比例）,/indicator/SM.EMI.TERT.ZS?view=chart
就业于非农业部门的妇女比例（占非农业部门所有就业人员的比例）,/indicator/SM.EMI.TERT.ZS?view=chart
工业女性就业人员（占女性就业的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
工业男性就业人员（占男性就业的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
年轻女性失业人数（占15-24岁女性劳动力比例）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
年轻男性失业人数（占15-24岁男性劳动力比例）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
总生育率(女性人均生育数）,/indicator/SM.EMI.TERT.ZS?view=chart
意愿生育率（每名妇女的生育次数）,/indicator/SM.EMI.TERT.ZS?view=chart
感染 HIV 的成年女性（占15 岁以上HIV感染者的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
接受产前护理的孕妇（百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
有女高管企业的百分比（​​企业报告平均）,/indicator/SM.EMI.TERT.ZS?view=chart
服务业女性就业人员（占女性就业的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
服务业女童工雇佣率（占 7-14 岁参与经济活动女童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
服务业男性就业人员（占男性就业的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
服务业男童工雇佣率（占 7-14 岁参与经济活动男童的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
死亡率，成年人，女性（每千名成年女性）,/indicator/SM.EMI.TERT.ZS?view=chart
死亡率，成年人，男性（每千名男性）,/indicator/SM.EMI.TERT.ZS?view=chart
男性吸烟率（吸烟男性占所有成年人比例）,/indicator/SM.EMI.TERT.ZS?view=chart
男性失业人数（占男性劳动力比例）（模拟劳工组织估计）,/indicator/SM.EMI.TERT.ZS?view=chart
男性弱势群体就业率（占所有男性就业人员比例）,/indicator/SM.EMI.TERT.ZS?view=chart
经过培训的女性初等教育教师（占女性教师总数比例）,/indicator/SM.EMI.TERT.ZS?view=chart
经过培训的男性初等教育教师（占男性教师总数比例）,/indicator/SM.EMI.TERT.ZS?view=chart
艾滋病病毒感染率，女性（15-24岁的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
艾滋病病毒感染率，男性（占15-24岁的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
营养不良患病率，基于年龄相应的体重，女性（占5岁以下儿童百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
营养不良患病率，基于年龄相应的体重，男性（占5岁以下儿童百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
识字率，成年女性（占 15 岁以上女性人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
识字率，成年男性（占 15 岁以上男性人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
识字率，青年女性（占 15-24 岁女性人口的百分比）,/indicator/SM.EMI.TERT.ZS?view=chart
